"SaID","AccID","Longitude","Latitude","ASV37_bacteria_rhizosphere_CK_pred","ASV37_bacteria_rhizosphere_LN_pred","ASV37_bacteria_rhizosphere_LP_pred","ASV37_bacteria_root_CK_pred","ASV37_bacteria_root_LN_pred","ASV37_bacteria_root_LP_pred","ASV7_bacteria_rhizosphere_CK_pred","ASV7_bacteria_rhizosphere_LN_pred","ASV7_bacteria_root_D_pred","ASV7_bacteria_root_LN_pred"
"SEEDGWAS4260","CIMMYTMA-021236",-102.6666667,20.81666667,281.6712938,384.0774605,263.3149914,75.63226782,85.36957791,92.31437217,492.164512,801.5689332,559.2658478,992.629704
"SEEDGWAS4183","CIMMYTMA-021324",-102.6666667,20.81666667,281.6712938,384.0774605,263.3149914,75.63226782,85.36957791,92.31437217,492.164512,801.5689332,559.2658478,992.629704
"SEEDGWAS4182","CIMMYTMA-021311",-102.6666667,20.81666667,281.6712938,384.0774605,263.3149914,75.63226782,85.36957791,92.31437217,492.164512,801.5689332,559.2658478,992.629704
"SEEDGWAS4181","CIMMYTMA-021243",-102.821224,20.474396,319.2949067,384.0775042,263.315033,71.45731238,94.55370748,98.94798912,492.164512,812.4564712,543.0513045,1038.316011
"SEEDGWAS4754","CIMMYTMA-021244",-102.6666667,20.81666667,281.6712938,384.0774605,263.3149914,75.63226782,85.36957791,92.31437217,492.164512,801.5689332,559.2658478,992.629704
"SEEDGWAS2607","CIMMYTMA-021330",-102.6666667,20.81666667,281.6712938,384.0774605,263.3149914,75.63226782,85.36957791,92.31437217,492.164512,801.5689332,559.2658478,992.629704
"SEEDGWAS2608","CIMMYTMA-021334",-102,21.11666667,266.8560513,384.077603,263.3149635,72.11092023,79.37957504,81.25749058,497.8593875,814.8161279,546.535805,974.3068724
"SEEDGWAS4757","CIMMYTMA-021307",-102,21.11666667,259.4238819,384.077598,263.3149589,71.85401886,77.90457044,80.95076766,508.912604,813.9904084,543.3063842,967.1333342
"SEEDGWAS3639","CIMMYTMA-021308",-101.924964,21.213333,287.5774615,384.0774709,263.3149461,78.91679521,77.37569237,83.30598165,478.5383034,797.877544,561.0418224,873.8611039
"SEEDGWAS3092","CIMMYTMA-024705",-103,20.61666667,259.8172679,384.0775717,263.3149613,75.34487105,69.09408916,79.61834008,473.591372,808.1810209,526.0596394,925.6788444
"SEEDGWAS3081","CIMMYTMA-024614",-103,20.61666667,295.3550526,384.0774642,263.3150018,74.7918047,90.73743988,97.78086896,492.164512,802.5748719,571.0155952,978.3366087
"SEEDGWAS3969","CIMMYTMA-011021",-104.3,19.67,278.99191,384.0775207,263.3149394,75.20875465,79.79215313,95.49256965,485.4517449,804.2836812,568.4927923,842.7074542
"SEEDGWAS3129","CIMMYTMA-027258",-103.6,20.03,316.1025835,384.0774849,263.3149966,73.32603858,80.23258679,91.36160152,484.9489717,802.9205035,570.5839816,862.1611239
"SEEDGWAS3111","CIMMYTMA-026988",-103.7,19.93,279.9502526,384.0774801,263.3149828,76.33492406,76.57581145,88.32946722,480.0101345,807.3968492,573.8655176,889.6871447
"SEEDGWAS4853","CIMMYTMA-026984",-103.7,19.93,279.9502526,384.0774801,263.3149828,76.33492406,76.57581145,88.32946722,480.0101345,807.3968492,573.8655176,889.6871447
"SEEDGWAS5105","CIMMYTMA-026977",-103.680049,19.796015,277.9412536,384.077514,263.3149997,72.78029474,76.37281554,97.42058244,480.8254148,808.6946706,549.6563621,904.3689993
"SEEDGWAS4855","CIMMYTMA-026989",-103.7,19.93,279.6441554,384.0775879,263.3149562,74.34071347,75.94599904,86.24309111,462.5563955,805.9203265,585.4887644,909.5099955
"SEEDGWAS4856","CIMMYTMA-026990",-103.7333333,19.93333333,277.5056533,384.0774805,263.3150028,76.33555105,76.52270502,88.32946722,478.8244548,808.6946706,549.3495475,907.1778083
"SEEDGWAS4857","CIMMYTMA-026999",-103.478064,19.800829,320.8263884,384.077467,263.315002,73.32603858,79.46841845,97.85168411,489.6546984,802.5299625,558.9563159,866.9232797
"SEEDGWAS3119","CIMMYTMA-027012",-103.478064,19.800829,320.8263884,384.077467,263.315002,73.32603858,79.46841845,97.85168411,489.6546984,802.5299625,558.9563159,866.9232797
"SEEDGWAS3112","CIMMYTMA-026994",-103.506517,20.030919,302.2978467,384.077485,263.3149963,70.88020699,79.66168183,93.41006694,490.266604,814.9250629,542.3848736,911.7061204
"SEEDGWAS3117","CIMMYTMA-027010",-103.458675,19.909534,298.0427662,384.0775001,263.3150013,74.08575789,76.78780481,94.9838865,485.4648026,801.730255,568.3392268,875.4293098
"SEEDGWAS3118","CIMMYTMA-027011",-103.515374,19.988464,297.193986,384.0774649,263.3149984,70.7733628,81.63702277,98.25795224,481.9657433,815.1630164,540.1336031,901.5645029
"SEEDGWAS3122","CIMMYTMA-027015",-103.2,19.97,293.3119043,384.0775864,263.3149651,73.73321234,75.5058395,85.75296863,500.7423113,806.3177403,542.6448202,964.4982785
"SEEDGWAS4866","CIMMYTMA-027016",-103.484225,19.811139,326.8259984,384.077467,263.3150017,72.70149635,79.20455193,97.85168411,483.6186945,802.5299625,555.4722884,866.9232797
"SEEDGWAS2723","CIMMYTMA-001732",-103.7333333,19.93333333,277.5056533,384.0774805,263.3150028,76.33555105,76.52270502,88.32946722,478.8244548,808.6946706,549.3495475,907.1778083
"SEEDGWAS4154","CIMMYTMA-016132",-103.7333333,19.93333333,277.5056533,384.0774805,263.3150028,76.33555105,76.52270502,88.32946722,478.8244548,808.6946706,549.3495475,907.1778083
"SEEDGWAS2336","CIMMYTMA-000602",-103.180173,20.321879,303.082295,384.0774872,263.3149829,72.35455123,89.40752173,98.26200132,485.5227829,802.2443527,546.0424993,964.8421337
"SEEDGWAS2682","CIMMYTMA-000610",-103.462153,19.735479,320.1505195,384.0774675,263.3150438,74.58319964,76.02948463,96.72109557,483.1877281,802.5299625,555.4722884,871.1264287
"SEEDGWAS4152","CIMMYTMA-015909",-103.15,20.5,295.3026748,384.0774662,263.3150016,72.35082447,80.46417781,98.05490587,487.6982582,802.3703133,546.0424993,900.5903935
"SEEDGWAS4153","CIMMYTMA-015910",-103.15,20.5,296.5440103,384.0775076,263.3149475,73.52243015,84.55757263,87.54577765,488.8077627,798.8870642,552.5150393,860.9508849
"SEEDGWAS2334","CIMMYTMA-000578",-103.5333333,19.41666667,278.1003213,384.0774959,263.3149709,72.43078815,89.83157586,95.99555451,485.3915485,814.0542449,544.9182473,891.0206656
"SEEDGWAS2361","CIMMYTMA-001660",-103.723087,20.143022,283.4010487,384.0774821,263.3150007,76.31478816,76.66056695,88.08479808,496.9771514,808.0099509,550.0202289,910.4043745
"SEEDGWAS1767","CIMMYTMA-000577",-103.3333333,20.66666667,325.5436486,384.0774845,263.315033,72.1393682,90.0509097,98.6214609,490.1609587,808.3806852,514.4762664,1001.231765
"SEEDGWAS1188","CIMMYTMA-000601",-104.344955,19.772796,290.1758015,384.0774727,263.314937,72.40160637,93.18303413,92.54628974,493.1277186,790.7091286,562.2105606,905.9838031
"SEEDGWAS3388","CIMMYTMA-001059",-104.2,19.8,283.9365064,384.0775139,263.3149425,72.75974034,77.77060591,92.18847039,492.7265363,790.3062173,565.7043759,826.0393
"SEEDGWAS2333","CIMMYTMA-000560",-102.733333,20.816667,293.3381104,384.0774644,263.3150065,77.45259318,76.21295263,96.85817327,491.8586214,801.5401938,561.1551662,914.8160379
"SEEDGWAS5192","CIMMYTMA-000333",-104.2,19.8,283.9365064,384.0775139,263.3149425,72.75974034,77.77060591,92.18847039,492.7265363,790.3062173,565.7043759,826.0393
"SEEDGWAS3611","CIMMYTMA-015912",-104.2,19.8,301.9774755,384.0774881,263.3149322,73.44903921,79.10605261,86.31805121,481.8720328,795.2132329,570.6267117,876.5537621
"SEEDGWAS4299","CIMMYTMA-000568",-104.69997,20.375341,280.4926933,384.0774859,263.3149465,77.4841495,81.57576559,83.26131027,484.5424532,806.9615027,572.6558788,869.0820773
"SEEDGWAS2680","CIMMYTMA-000592",-103.2,22.36666667,270.4959189,384.0775436,263.31493,71.70814262,81.87922439,80.63277167,481.7446178,802.2770241,533.2856552,1027.551217
"SEEDGWAS2498","CIMMYTMA-013352",-103.25,19.966667,272.0226402,384.0775785,263.3149551,73.59923743,76.3186092,87.97737556,488.8088426,805.4712568,582.85079,928.690883
"SEEDGWAS3168","CIMMYTMA-000320",-102.9836111,19.27416667,324.5868583,384.077494,263.3150225,72.24380826,71.81613907,87.33376323,481.4995254,789.2279982,527.768437,830.3415218
"SEEDGWAS3412","CIMMYTMA-002223",-102.75,20.35,314.1045483,384.0775049,263.3149949,71.04729498,95.12321369,98.94798912,496.9771514,812.4564712,555.4649721,988.4885649
"SEEDGWAS4936","CIMMYTMA-013839",-103.25,19.96666667,302.4659776,384.077549,263.3149842,75.19842429,76.08939317,92.30665422,485.4074386,807.3233459,588.6791952,893.9476846
"SEEDGWAS1755","CIMMYTMA-000307",-104.35,19.76666667,290.1758015,384.0774727,263.3149288,72.40160637,93.20424971,92.54628974,493.1277186,790.7091286,562.2105606,905.9838031
"SEEDGWAS2385","CIMMYTMA-002225",-103.427739,20.734851,279.1600119,384.0774872,263.3149864,73.73901543,95.28560146,98.1156173,487.3833178,803.6758163,550.0514209,1005.188189
"SEEDGWAS4604","CIMMYTMA-016338",-102.75,20.35,314.1045483,384.0775049,263.3149949,71.04729498,95.12321369,98.94798912,496.9771514,812.4564712,555.4649721,988.4885649
"SEEDGWAS1085","CIMMYTMA-000328",-102.8,20.55,325.4394795,384.077482,263.314982,71.47232644,98.89346792,98.75811069,491.332143,813.6476767,547.5121617,1006.984683
"SEEDGWAS4616","CIMMYTMA-016545",-103.55,20.23333333,326.7148059,384.0774817,263.3149987,71.05531376,80.71608298,99.34163026,477.6141242,814.8359997,554.4593358,894.1837412
"SEEDGWAS4380","CIMMYTMA-002231",-103.25,19.96666667,281.0879436,384.0774711,263.3149621,72.32065204,78.18495679,92.2699165,491.9836938,811.0997443,535.5362975,914.2073238
"SEEDGWAS4938","CIMMYTMA-016310",-102.6166667,20.3,251.3697914,384.0775774,263.3149383,72.35332559,66.08991164,78.00587361,467.9287565,804.638861,539.9543293,987.9010988
"SEEDGWAS3620","CIMMYTMA-016345",-102.7333333,20.81666667,293.3381104,384.0774644,263.3150065,77.45259318,76.21295263,96.85817327,491.8586214,801.5401938,561.1551662,914.8160379
"SEEDGWAS2466","CIMMYTMA-006934",-103.903927,20.284838,274.1670356,384.0774836,263.3149998,73.1677306,75.42911469,95.81537099,485.5227829,801.5787808,573.5699761,895.0139096
"SEEDGWAS3232","CIMMYTMA-007015",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS3881","CIMMYTMA-007016",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS3882","CIMMYTMA-007017",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS3883","CIMMYTMA-007019",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS3961","CIMMYTMA-007987",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS875","CIMMYTMA-007021",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS340","CIMMYTMA-007022",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS341","CIMMYTMA-007023",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS3884","CIMMYTMA-007024",-105.3333333,20.31666667,269.9330263,384.0774966,263.3149355,72.86273987,82.89474028,84.19385548,473.9818428,784.4362887,520.622936,1013.091148
"SEEDGWAS3495","CIMMYTMA-006936",-103.7373,22.394537,297.2405287,384.0775891,263.314978,72.9099311,82.40534667,84.90488734,443.3303592,802.869652,531.5250188,782.2914857
"SEEDGWAS2467","CIMMYTMA-006942",-103.7373,22.394537,297.2405287,384.0775891,263.314978,72.9099311,82.40534667,84.90488734,443.3303592,802.869652,531.5250188,782.2914857
"SEEDGWAS4442","CIMMYTMA-006949",-103.25,22.11666667,297.0530953,384.077655,263.3149596,74.6909262,77.0257586,84.91023499,444.2060501,806.7534288,560.6110523,753.0069162
"SEEDGWAS2468","CIMMYTMA-006951",-103.25,22.11666667,295.0109878,384.0774966,263.3149477,74.41228611,75.22247369,90.39407564,445.4339015,805.407183,587.3343927,787.4917519
"SEEDGWAS4444","CIMMYTMA-006952",-103.25,22.11666667,264.7260418,384.0775709,263.3149384,72.29565405,75.33493766,82.16883116,474.5682247,805.491067,548.5063288,857.8595555
"SEEDGWAS4605","CIMMYTMA-016348",-103.6,21.98333333,285.0755197,384.0775504,263.3149971,73.36029659,84.99698166,88.61428571,476.012111,801.8958326,560.2407881,954.0464498
"SEEDGWAS4237","CIMMYTMA-013841",-101.895629,21.407676,287.1975031,384.0774991,263.3149582,76.2129651,75.48123022,85.55692037,463.3544075,797.7585836,562.8770685,811.3281224
"SEEDGWAS2918","CIMMYTMA-015998",-101.9166667,21.36666667,286.9262519,384.0774991,263.3149515,76.18435123,75.35623974,85.55692037,463.3544075,797.8459682,561.2596557,781.8970322
"SEEDGWAS2919","CIMMYTMA-015999",-101.9166667,21.36666667,286.9262519,384.0774991,263.3149515,76.18435123,75.35623974,85.55692037,463.3544075,797.8459682,561.2596557,781.8970322
"SEEDGWAS4241","CIMMYTMA-016641",-101.9166667,21.36666667,286.9262519,384.0774991,263.3149515,76.18435123,75.35623974,85.55692037,463.3544075,797.8459682,561.2596557,781.8970322
"SEEDGWAS3740","CIMMYTMA-016471",-101.5833333,21.88333333,290.3483658,384.0775987,263.3149623,73.04644582,72.05264019,88.88787243,465.8264884,806.9857482,572.6997786,830.7775857
"SEEDGWAS2322","CIMMYTMA-000326",-104.060951,20.507845,283.5096656,384.0774997,263.3149969,71.99142094,82.27513129,93.16918313,486.2115184,810.19927,525.4074557,869.4692006
"SEEDGWAS2335","CIMMYTMA-000596",-103.567399,20.509937,319.4376059,384.0774853,263.3149949,72.30050147,79.35536034,97.91826435,490.4813818,810.0806408,516.3594175,924.3758065
"SEEDGWAS4175","CIMMYTMA-019938",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS1828","CIMMYTMA-019838",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS4719","CIMMYTMA-019950",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS4718","CIMMYTMA-019941",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS2585","CIMMYTMA-019953",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS4176","CIMMYTMA-019943",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS2579","CIMMYTMA-019843",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS4177","CIMMYTMA-019945",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS2580","CIMMYTMA-019850",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS4250","CIMMYTMA-019845",-102.95,20.78333333,317.4246583,384.077458,263.3149969,72.78271783,90.68062305,98.12059189,493.0649777,802.3749417,550.6978263,1016.668322
"SEEDGWAS1829","CIMMYTMA-019959",-104,20.8,278.0263905,384.0774835,263.3150331,72.9451565,91.60468047,92.22882279,484.8872195,811.5546448,523.234636,987.9036936
"SEEDGWAS4941","CIMMYTMA-016546",-102.35,20.71666667,282.9839433,384.0776086,263.3149905,74.89126209,75.32790131,93.81622604,461.7208345,801.5145032,558.4343686,924.850096
"SEEDGWAS4625","CIMMYTMA-016644",-102.35,20.71666667,263.340833,384.0775848,263.3149765,72.56008657,68.14694701,82.13017537,468.278742,802.7421175,542.7080996,850.5536816
"SEEDGWAS4942","CIMMYTMA-017998",-102.471716,20.686914,296.9804382,384.0774747,263.3149819,75.63226782,91.25490467,90.9324444,492.2806824,799.6962806,565.4983908,1036.330982
"SEEDGWAS3751","CIMMYTMA-018003",-102.3333333,20.53333333,279.3034152,384.0774877,263.3149379,72.35082447,79.95250942,83.69942271,480.6975736,810.1007921,532.1227814,894.8021735
"SEEDGWAS4634","CIMMYTMA-018005",-102.3333333,20.53333333,279.3034152,384.0774877,263.3149379,72.35082447,79.95250942,83.69942271,480.6975736,810.1007921,532.1227814,894.8021735
"SEEDGWAS4162","CIMMYTMA-018006",-103.356458,20.804002,325.5449717,384.0774669,263.314978,71.49065504,99.90419434,94.88427153,492.637355,808.6845107,563.7047387,1026.168336
"SEEDGWAS4249","CIMMYTMA-019420",-103.0166667,20.93333333,265.3971296,384.0775821,263.3149779,71.43734166,69.13277553,82.00173308,468.8814527,805.3345967,545.637068,831.4239372
"SEEDGWAS3381","CIMMYTMA-000300",-103.05,20.15,276.9880877,384.0774798,263.314994,76.35068686,76.63843315,88.11244895,487.7037409,807.402036,554.9605356,907.4414951
"SEEDGWAS2581","CIMMYTMA-019926",-102.45,21.16666667,283.7638355,384.0775453,263.3149758,74.7918047,89.26635981,84.11909154,490.1224017,798.0205416,568.4625011,896.5339267
"SEEDGWAS4710","CIMMYTMA-019827",-102.45,21.16666667,283.7638355,384.0775453,263.3149758,74.7918047,89.26635981,84.11909154,490.1224017,798.0205416,568.4625011,896.5339267
"SEEDGWAS4711","CIMMYTMA-019828",-102.45,21.16666667,283.7638355,384.0775453,263.3149758,74.7918047,89.26635981,84.11909154,490.1224017,798.0205416,568.4625011,896.5339267
"SEEDGWAS4708","CIMMYTMA-019533",-102.2166667,20.6,283.3801449,384.0775694,263.3149872,74.43052429,86.4822403,88.46291252,465.4315909,804.7270143,564.9452149,924.6418037
"SEEDGWAS4688","CIMMYTMA-019409",-102.2166667,20.6,283.3801449,384.0775694,263.3149872,74.43052429,86.4822403,88.46291252,465.4315909,804.7270143,564.9452149,924.6418037
"SEEDGWAS2490","CIMMYTMA-010490",-103.814756,19.55706,286.3373442,384.0774911,263.3149975,72.16789107,80.26504326,95.19830603,488.5399877,808.1337732,543.5425323,903.817421
"SEEDGWAS4691","CIMMYTMA-019418",-102.2166667,20.6,283.3801449,384.0775694,263.3149872,74.43052429,86.4822403,88.46291252,465.4315909,804.7270143,564.9452149,924.6418037
"SEEDGWAS3778","CIMMYTMA-023701",-101.89888,21.410256,287.1975031,384.0774991,263.3149539,76.2129651,77.28188378,85.55692037,463.3544075,797.7585836,562.8770685,811.3281224
"SEEDGWAS4245","CIMMYTMA-018272",-101.9166667,21.36666667,286.9262519,384.0774991,263.3149515,76.18435123,75.35623974,85.55692037,463.3544075,797.8459682,561.2596557,781.8970322
"SEEDGWAS1756","CIMMYTMA-000332",-104.35,19.76666667,290.1758015,384.0774727,263.3149288,72.40160637,93.20424971,92.54628974,493.1277186,790.7091286,562.2105606,905.9838031
"SEEDGWAS2491","CIMMYTMA-010620",-102.7333333,20.81666667,293.3381104,384.0774644,263.3150065,77.45259318,76.21295263,96.85817327,491.8586214,801.5401938,561.1551662,914.8160379
"SEEDGWAS3052","CIMMYTMA-023398",-102.7333333,20.81666667,281.6712938,384.0774605,263.3149914,75.63226782,85.36957791,92.31437217,492.164512,801.5689332,559.2658478,992.629704
"SEEDGWAS2384","CIMMYTMA-002214",-104.35,19.76666667,290.1758015,384.0774727,263.3149288,72.40160637,93.20424971,92.54628974,493.1277186,790.7091286,562.2105606,905.9838031
"SEEDGWAS2896","CIMMYTMA-010600",-102.7333333,20.81666667,293.3381104,384.0774644,263.3150065,77.45259318,76.21295263,96.85817327,491.8586214,801.5401938,561.1551662,914.8160379
"SEEDGWAS3638","CIMMYTMA-021248",-103.45,20.46666667,315.1019246,384.0774794,263.315033,72.55947912,89.62086918,97.86142598,490.4813818,803.8825606,540.521951,974.0170867
"SEEDGWAS4246","CIMMYTMA-018273",-104.045528,22.019435,284.1885544,384.0775475,263.3149483,75.78543969,111.0580091,84.48317977,481.9657433,810.8081041,559.6682358,938.6154184
"SEEDGWAS2623","CIMMYTMA-023349",-102.609647,21.006093,285.2022496,384.0775046,263.3149971,77.05270581,90.41011158,90.10187069,495.0766846,801.074656,561.9425863,940.7950426
"SEEDGWAS4792","CIMMYTMA-023651",-103.0666667,20.61666667,295.3550526,384.0774642,263.3150018,74.7918047,90.73743988,97.78086896,492.164512,802.5748719,571.0155952,978.3366087
"SEEDGWAS3067","CIMMYTMA-023716",-103.0666667,20.61666667,295.3550526,384.0774642,263.3150018,74.7918047,90.73743988,97.78086896,492.164512,802.5748719,571.0155952,978.3366087
"SEEDGWAS4797","CIMMYTMA-023719",-103.497012,19.716303,326.1501296,384.0774736,263.3150402,73.33360896,80.5567968,96.43812668,470.8301077,803.8310786,570.4938461,862.6102699
